Country_Name,Country_Code,Series_Name,Series_Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Costa Rica,CRI,RuralPopGrowth_pctAnnual,SP.RUR.TOTL.ZG,,3.60312784464282,3.592631518139,3.33654329995453,2.62049352270524,2.4561380997574,2.28990044091741,2.13981321601753,1.98885333042023,1.84794908245085,1.71580394248808,1.58561950193812,1.47079528666198,1.47231240405052,1.87829312753717,1.92177110215661,1.97210324438868,2.01668807476182,2.04835688582643,2.06867178978378,2.07675913451421,2.08982715039321,2.09599829580096,2.09295960425242,2.01540473576257,1.04318679495966,0.972803708774339,0.907641499761324,0.856474339197608,0.827422096493847,0.800244516437874,0.76990718508717,0.721142265124988,0.66698393139814,0.589107378000812,0.497058688425015,0.405619003464312,0.314231489172995,0.181139727184126,0.0091037370903686,-0.201275138440836,-1.57917259223134,-1.80762257805509,-2.0035134176916,-2.15029104931905,-2.25394993918908,-2.36019870602284,-2.46589274936851,-2.57631903622237,-2.66557441913623,-2.78061722251548,-2.87765215858177,-2.87593440009522,-2.86205748086825,-2.83928871302426,-2.81620855908131,-2.78867275474226,-2.74789873060302,-2.71104464606594,-2.66959054977993,-2.63250112917934
Dominica,DMA,RuralPopGrowth_pctAnnual,SP.RUR.TOTL.ZG,,1.5718199697973,1.42270035740981,1.39761248838659,1.4744534296956,1.63224925328118,1.80407101092469,1.96148739843207,1.86264890896029,1.58592810429276,0.850186562203067,-0.612143486509952,-1.09551983436108,-1.33208439756607,-1.26620122760759,-1.01834119066621,-0.633551085689549,-0.380599659199973,-0.345254325005489,-0.595357003559834,-1.05920843431305,-1.96684717069145,-3.77334806610057,-4.19913650763638,-4.48111466630027,-4.59783353844058,-4.77832817117413,-4.92505966518212,-4.9739466354042,-4.88897185327461,-4.73954727501627,-3.93791811526929,-0.0080012802091052,0.139930057814908,0.0678954436290221,-0.159827420445653,-0.489057336499903,-0.730003846815189,-0.83328734512239,-0.753885653539264,-0.503010873409867,-0.306342349194678,-0.648893753927257,-0.518807908177794,-0.496216325175348,-0.625874246708917,-0.710958953723609,-0.802149073234583,-0.869439047392931,-0.890213594059315,-0.880519909265271,-0.879419391840223,-0.882721089635021,-0.858801156071783,-0.866240485494808,-0.859953334790357,-0.806867349870674,-0.789963675224211,-0.786793533731133,-0.778731380705909,-0.789647806329775
Ecuador,ECU,RuralPopGrowth_pctAnnual,SP.RUR.TOTL.ZG,,1.93877320538211,1.93715832360658,2.02106929639252,2.08043864773413,2.09050994272551,2.09383754612641,2.0934753272547,2.07972370539476,2.06449191170421,2.03328692267354,2.00633114873673,1.97132700248249,1.9343667185242,1.8483083367259,1.2099728335214,1.13168494519565,1.06300357633787,0.992540012316166,0.929689967022851,0.868135878767392,0.812711642737133,0.74950896313558,0.872003665641496,0.944534053707994,0.906217427977456,0.858723561477984,0.814109639327777,0.760810468802027,0.717456392005387,0.65999475095742,0.945585847891411,1.1258267081754,1.08238191211623,1.02893008055415,0.976644704667142,0.92424160917045,0.874330888594839,0.810262771800431,0.729510875306143,0.643775776213892,0.55744261363299,0.939070027908417,1.19592554564249,1.1683581999123,1.16028669621687,1.16184225545637,1.15438651599416,1.14064667513627,1.11004407450343,1.06813296134971,1.10630076549788,1.12945413787281,1.12605964156009,1.17421598137715,1.24432821921672,1.33461710968201,1.3948641621865,1.34914543828958,1.22207047735033,1.0376777155996
Guatemala,GTM,RuralPopGrowth_pctAnnual,SP.RUR.TOTL.ZG,,1.99247857283446,1.97004724099394,1.93775292172137,1.99866788404902,2.38652146282688,2.33519983843461,2.27160973879733,2.19477592434434,2.10756757238146,2.02323262155487,1.94177905162948,1.87857003337601,1.82826071985418,1.79488019494811,1.75602024118392,1.73206405785222,1.73893602302268,1.78691850604215,1.86938740747507,1.97053161751697,2.06218393509543,2.14045091676702,2.17811128358468,2.19763126923645,2.2090958179531,2.21347920442402,2.21415190516718,2.20734431651473,2.19695417577551,2.16549716904295,2.11717124651557,2.04738765608082,1.97000228158208,1.90475392152154,1.86197328594653,1.80642025651705,1.75995052917087,1.75668612658466,1.76047113894568,1.81940203653672,1.78588269713483,1.67568022653158,1.599386536058,1.56931939077047,1.51926720351951,1.46519630819107,1.40986399479437,1.35620065996098,1.31040643475659,1.25873654974271,1.24025672269565,1.19292733655238,1.14550862550073,1.08949188775861,1.020115247359,0.960051085792755,0.898366369750732,0.839175698960119,0.770696070143371,0.699106193921193
Guyana,GUY,RuralPopGrowth_pctAnnual,SP.RUR.TOTL.ZG,,2.95155595195652,2.78950516577198,2.59578921617183,2.3642387904565,2.11933074062061,1.86584632872295,1.63600717027671,1.45347501148103,1.33258144378122,1.23247868669604,1.08116077286097,0.997962515808958,0.941502001812982,0.92769671662748,0.922998554621354,0.944905123731977,0.940193434135614,0.84913291736906,0.634696398547257,0.381327272452791,0.334678125167812,0.0685278212098005,-0.165244784555261,-0.350323730159841,-0.48818318475568,-0.652150734647462,-0.791097390425279,-0.774832251348577,-0.548322793244424,-0.177712669616216,0.285027121713293,0.678006028109802,0.864029852841663,0.754279081044879,0.441770024974344,0.0602251698254053,-0.246875464469567,-0.431405769260034,-0.420725085327823,-0.271766054737781,-0.0794749061782447,0.0672665565910805,0.342207617813061,0.418057373433456,0.391995761544233,0.356057282250566,0.348525401069713,0.372300084321989,0.4440969354505,0.549497525880481,0.664542198341198,0.445803602605661,0.513996056246993,0.518132637468881,0.494029861620361,0.455105782215164,0.422319474894669,0.39483593246537,0.369412538074806,0.349821314864056
Honduras,HND,RuralPopGrowth_pctAnnual,SP.RUR.TOTL.ZG,,2.0525632972646,2.0247519375668,2.01372718316273,2.01520433870129,2.03421913504771,2.05112332714942,2.0636493567687,2.06324565437638,2.05572704475586,2.0350801445953,2.01235215845663,1.99115976534105,1.98437756099573,2.06267610775748,2.23581720022009,2.25426215108377,2.26405374130406,2.26186691685016,2.24666962584928,2.22372776244017,2.1980177131241,2.17128246320807,2.14015788984209,2.10274322981394,2.06742780375843,2.02867427275142,1.99006581387391,1.98066760761779,2.09146278557548,2.05725853805236,2.01920849257947,1.98301964736418,1.96607844623926,1.96330325037897,1.97088113978057,1.9809525372355,1.97582078376488,1.94734787982812,1.88839973034406,1.81143762985924,1.73051394562563,1.39014233626411,1.28487221938538,1.19566470267454,1.11660463966491,1.03116134757513,0.947600247254445,0.855982641743467,0.763507818659753,0.662014990172081,0.56619244145957,0.47095258880027,0.398446331824013,0.337376677845256,0.299927694158676,0.261908324929131,0.224087352716088,0.188706687996875,0.151874520424039,0.113900188452713
"Korea, Rep.",KOR,RuralPopGrowth_pctAnnual,SP.RUR.TOTL.ZG,,1.82504399558176,1.54951459453512,1.43464737581698,1.21905574278993,1.10534661934895,1.03113471602308,-0.131658530684203,-0.605364118778941,-0.807596354928749,-1.04822703281755,-0.689579443880984,-0.633621659857517,-0.820515791742617,-0.961757673981635,-1.07750218179907,-1.70160156360299,-1.99783886887693,-2.16886902328961,-2.29244514920902,-2.38093681201604,-2.41566931249929,-2.51239194588361,-2.69784773373503,-3.05429382162226,-3.40191739498953,-4.2749646107223,-4.83509076853224,-5.00477248298899,-5.13502457687148,-5.29748268559074,-3.41855632122604,-2.40777781197233,-2.45565526438626,-2.51031591287418,-2.54649179412332,-1.01021295605142,-0.207626181066068,-0.422371938178042,-0.44183011422317,-0.320068607847126,-0.810475409507162,-1.22788713883726,-1.28970804851687,-1.42920247987501,-1.60995141929985,-0.460618472927006,-0.0539289137439797,0.202496550193943,-0.0452739416019801,-0.0593358721954816,0.840909322055133,0.923215783631227,0.851157798095521,1.02251166774128,0.925555907911393,0.788121026951461,0.600446737576936,0.712926785813866,0.354634106945366,0.224265615051768
Mexico,MEX,RuralPopGrowth_pctAnnual,SP.RUR.TOTL.ZG,,1.39842767796882,1.3597775365355,1.32847979474804,1.30475139363442,1.28682025252785,1.25575360749596,1.22214374409085,1.17817724480174,1.13741302161477,1.13863072841258,1.16043950921692,1.10490820632919,1.03382551246549,0.936936988981367,0.832153874526623,0.719590042466955,0.620133896571714,0.522125595670249,0.443109551133548,0.408331211895141,0.810376495071736,0.750466444544469,0.679275480630206,0.607129395704836,0.531020773989413,0.451113274291488,0.378131149848434,0.310773813392164,0.250522212464384,0.286152643617916,0.453666642802269,0.406518764168275,0.355134667116976,0.29031970935606,0.229730886796659,0.465289298662689,0.570907350462832,0.525418562864334,0.483460479300474,0.335591779738881,0.11793488732244,0.0824210442276999,0.0686389975773141,0.07767283063008,0.11167801180592,0.147672580663442,0.17750313761612,0.17824244769517,0.159842847415204,0.117173388078255,0.0515758490797851,0.0030523237593838,-0.0552207900612247,-0.112142908580838,-0.158599751358101,-0.216377556093139,-0.266178940038251,-0.319440697492789,-0.370590771968483,-0.42021464078884
Nicaragua,NIC,RuralPopGrowth_pctAnnual,SP.RUR.TOTL.ZG,,2.39841102632827,2.34739518217184,2.18422364555443,1.59694017417498,1.56221883309716,1.51940667312033,1.47906037729678,1.44717149204891,1.43225594200583,1.41862151535632,1.6261836767438,2.53626691844676,2.54177717592619,2.54508756031562,2.54879866854765,2.54330268718516,2.52821078440878,2.49592567600281,2.43735105462952,2.36475551937462,2.29555504752674,2.22160706290051,2.13344221390948,2.02105581095396,1.90328789847169,1.77069960577459,1.65793062362187,1.58846716638656,1.57737982092613,1.60104797765744,1.63847762374035,1.64848656312743,1.62097374279627,1.53916732253806,1.46720791553169,1.5734130039711,1.46843675453948,1.3745833438374,1.29095274957592,1.22406772145555,1.15393243075131,1.09296286301,1.04976210131304,1.03013102329793,1.01891808530093,0.92268378441322,0.926701293998442,0.922453929689173,0.916797334127837,0.903486876608314,0.890973106820983,0.879620162309747,0.867059539583521,0.855449839813122,0.839950909197196,0.824779150940631,0.774774604912985,0.719198714631594,0.654289187853806,0.587557236513781
Panama,PAN,RuralPopGrowth_pctAnnual,SP.RUR.TOTL.ZG,,1.93311516934677,1.87346187312475,1.8615804169141,1.8327149037081,1.80274153435753,1.7609999152442,1.71571872019478,1.67832770309461,1.64678780954914,1.71468417218921,2.30829373288364,2.28082864256472,2.24323250998517,2.19056787503907,2.13034172833036,2.06266531778715,2.00597288646133,1.94619737907441,1.89678452371489,1.83444920542379,1.68472711480598,1.63797031340809,1.59759095547402,1.55554848991927,1.52296502430344,1.48629668254943,1.4559351640067,1.42521736498962,1.40074608767265,1.23024142559783,0.219331700926504,0.171289346189256,0.134235481040587,0.092967759979676,0.0615817276998604,0.0258948661169719,-0.0020050868181464,-0.0479597077895503,-0.1007030097041,0.0138810499010979,1.14416711205028,1.11407062929517,1.08153486258805,1.05642991393959,1.03563017779001,1.01560294582901,0.997613207511025,0.973877237935748,0.95160811086865,0.932322113827657,0.880318294818359,0.832699424327057,0.792342917155682,0.758525918555596,0.736171317420473,0.714566088730548,0.681147177980688,0.632952577153528,0.562123422114493,0.478667942481947
Peru,PER,RuralPopGrowth_pctAnnual,SP.RUR.TOTL.ZG,,1.72135082600149,0.713338115266474,0.673276495457623,0.612315313376864,0.548840118497449,0.471378328932474,0.396524319348543,0.325529694151553,0.27635896546673,0.221208392534549,0.166996271198913,0.183753287218835,1.13470996623411,1.08999126751808,1.0469036847477,0.994010093263949,0.950493559275029,0.89874748149453,0.841464749039069,0.787304928057913,0.733083900521013,1.18566335634842,1.15227193959147,1.11202802373062,1.0736868413866,1.03326719429978,0.991834051835349,0.938407496641014,0.880317307235355,0.809033687393381,0.731251018108194,0.652503019987163,0.601252000827571,0.421143629004359,0.39048097138641,0.376444029764516,0.348101949498726,0.264684785963414,0.119597325580115,-0.0602223873791584,-0.243178168488271,-0.406192389321211,-0.541643861364994,-0.629347273464065,-0.678126519794089,-0.719219012548535,-0.747750043083421,-0.228434210010611,0.0108764345049871,0.0142516013011545,0.0153602209601645,0.0222104189695793,0.100717847641104,0.254183421268182,0.446826904949223,0.676136094010819,0.852823818843978,0.875401325388842,0.743305415379183,0.501037893509504
Paraguay,PRY,RuralPopGrowth_pctAnnual,SP.RUR.TOTL.ZG,,2.4640123159822,2.47468671386621,2.41318003426862,2.3907810869963,2.3896268531461,2.3964002940183,2.39876107548081,2.3745614117438,2.31889037985935,2.24887177664911,2.17723376283509,2.12265897633855,1.5352185200771,1.53365891645639,1.57374717193137,1.61507299532883,1.65397673173953,1.69971900846948,1.76241727159143,1.82189374857269,1.88655877774307,1.9295834114122,1.63981586032884,1.60939156639133,1.5669424214888,1.51325964830204,1.45696564767836,1.38668451433899,1.31372786602592,1.22214258439129,1.13007167723631,1.03284549578585,1.1257649960388,1.07957519479744,1.01133966814337,0.94066651219719,0.870332318168164,0.788623161075205,0.701541532143336,0.609595553130585,0.525946011881209,0.438718945136689,0.937252681537128,0.952053939731804,0.847882283226291,0.743733805368254,0.65239513932684,0.587436279294962,0.561962383315813,0.562161444905325,0.570465075110155,0.570025837873232,0.646864539878472,0.663257179876229,0.642166757966372,0.61808346202982,0.601644225772193,0.548735129590135,0.496971622521449,0.439251980124317
El Salvador,SLV,RuralPopGrowth_pctAnnual,SP.RUR.TOTL.ZG,,2.57977918749343,2.76374316516089,2.79455167583062,2.78352335669252,2.74226032424262,2.68569618444103,2.6311164732747,2.57637583986638,2.53157399854754,2.48659853894454,2.43284545419314,1.71802527077209,1.63891429122943,1.54274379857117,1.43887135797416,1.33828499852659,1.23961788294135,1.12131328547015,0.988004784702557,0.84450995586072,0.703309808229238,0.573681213215086,0.475617441346883,0.408869912714223,0.376136095870226,0.342590764692058,0.307082292776413,0.289472453255022,0.293627477190482,0.306983491874265,0.328715360678856,0.335070537913493,-0.883193907278392,-1.39205642104566,-1.56052631252805,-1.73739540036922,-1.89252196013909,-2.05716408618956,-0.520099028819605,-0.60706562045337,-0.691196624991338,-0.775002364400447,-0.843218931055946,-0.89937804016749,-0.931663781444481,-0.965783269224839,-1.13100103590484,-2.03418960785763,-2.06478644810653,-2.09633688091521,-2.12874545784651,-2.15359858931754,-2.17108991973071,-2.19421271908222,-2.21416438496932,-2.1899807811812,-2.15685724829366,-2.12927922884718,-2.1084939702135,-2.08979643755172
Suriname,SUR,RuralPopGrowth_pctAnnual,SP.RUR.TOTL.ZG,,2.68521354622597,2.58937698155782,2.54412023928054,2.69171557439854,3.11149702253621,3.20091125039199,3.21327303776285,2.95581741963758,2.38256108390293,1.61961431265593,0.782365299338091,-2.30084309462602,-5.28815042155302,-5.58519373889351,-5.58531776372902,-5.49336196864108,-5.41728498051985,-5.42883864836423,-5.55909099548284,-5.77760460007889,-0.0444613828462503,0.0023823609992858,0.162660365390439,0.455624898316009,0.851089031606242,1.26668127006801,1.610360505617,1.8232869798309,1.86980781217848,1.80094767238383,1.70047732278617,1.61845130057284,1.52001710547581,1.42089719451874,1.32229890602488,1.20951569331101,1.10449109002811,1.02211784131124,0.978555525604188,0.970970929546016,0.97040758238251,0.958598330228841,0.958103737966295,0.950838069940008,1.32902571090637,1.3619944234027,1.36182288719882,1.35852636342202,1.35170101307018,1.34546641403321,1.33868567654478,1.32920298879391,1.31230631944516,1.23776168909947,1.15047040830621,1.06964101582943,0.986599283148889,0.901281966382769,0.825779461326049,0.743005551133248
Uruguay,URY,RuralPopGrowth_pctAnnual,SP.RUR.TOTL.ZG,,0.168116478156649,0.117155773873316,0.0578310970539419,0.0097345932755171,-0.051663773319867,-0.0904758794380413,-0.149314970782748,-0.258742679569968,-0.420159854251045,-0.623576517054658,-0.850761883325911,-1.04734641600668,-1.13850709699764,-1.09333234137405,-1.10073915116698,-2.1593687852804,-2.01103689575934,-1.91863252797381,-1.89602174010928,-1.92350746281383,-1.94351234074485,-1.97397500461274,-1.98357932359544,-1.99779698180799,-2.00895946467804,-2.25017327612884,-2.37988905007022,-2.39283869966867,-2.36943627461076,-2.3595536563075,-2.3407185296664,-2.34088136825416,-2.32877834125246,-2.34458925713426,-2.3720215715682,-2.43268022543183,-2.76481085780836,-2.84556379852815,-2.97320318796849,-3.15873867544151,-3.33754237597542,-3.5001187725847,-3.61911344919773,-3.61356972488604,-3.53434655957474,-3.45653889888928,-3.37794800378133,-3.329815072473,-3.29594301823614,-3.31818644686436,-3.32183741555003,-2.08754929621549,-1.68769127261062,-1.67360440324284,-1.65831162584116,-1.66341980765386,-1.63224384106528,-1.62701414829778,-1.63118586486947,-1.61907419477409
Argentina,ARG,RuralPop_pctTotPop,SP.RUR.TOTL.ZS,26.389,25.783,25.233,24.691,24.156,23.631,23.112,22.602,22.099,21.606,21.12,20.679,20.257,19.842,19.433,19.031,18.634,18.245,17.861,17.484,17.113,16.687,16.241,15.806,15.379,14.962,14.555,14.157,13.767,13.387,13.016,12.672,12.458,12.248,12.04,11.836,11.634,11.436,11.241,11.048,10.858,10.671,10.49,10.314,10.14,9.96899999999999,9.8,9.634,9.47,9.309,9.151,9.01000000000001,8.879,8.751,8.623,8.497,8.373,8.251,8.13,8.009,7.889
Belize,BLZ,RuralPop_pctTotPop,SP.RUR.TOTL.ZS,45.972,46.28,46.59,46.899,47.21,47.519,47.83,48.14,48.451,48.762,49.037,49.195,49.354,49.512,49.671,49.829,49.988,50.146,50.305,50.463,50.626,50.817,51.008,51.199,51.39,51.581,51.772,51.963,52.154,52.345,52.535,52.729,52.941,53.152,53.363,53.575,53.786,53.997,54.207,54.418,54.602,54.619,54.636,54.653,54.67,54.687,54.704,54.721,54.738,54.755,54.772,54.772,54.754,54.718,54.665,54.594,54.505,54.399,54.276,54.134,53.975
Bolivia,BOL,RuralPop_pctTotPop,SP.RUR.TOTL.ZS,63.238,62.941,62.643,62.344,62.043,61.743,61.441,61.138,60.834,60.53,60.224,59.918,59.611,59.304,58.996,58.686,58.376,57.554,56.558,55.557,54.549,53.541,52.528,51.514,50.496,49.481,48.465,47.451,46.437,45.429,44.423,43.421,42.459,41.921,41.385,40.85,40.318,39.788,39.261,38.736,38.213,37.694,37.217,36.752,36.289,35.83,35.372,34.918,34.465,34.016,33.57,33.126,32.685,32.301,31.953,31.607,31.262,30.92,30.575,30.227,29.877
Brazil,BRA,RuralPop_pctTotPop,SP.RUR.TOTL.ZS,53.861,52.878,51.901,50.922,49.941,48.963,47.984,47.007,46.03,45.06,44.091,43.106,42.121,41.145,40.174,39.211,38.255,37.311,36.375,35.449,34.532,33.63,32.738,31.858,30.99,30.138,29.297,28.471,27.658,26.861,26.078,25.31,24.556,23.819,23.097,22.39,21.698,20.952,20.219,19.504,18.808,18.447,18.12,17.797,17.479,17.166,16.857,16.552,16.251,15.956,15.665,15.369,15.077,14.791,14.508,14.23,13.958,13.691,13.431,13.176,12.927
Chile,CHL,RuralPop_pctTotPop,SP.RUR.TOTL.ZS,32.164,31.34,30.565,29.8,29.045,28.304,27.573,26.854,26.146,25.453,24.773,24.117,23.472,22.841,22.222,21.614,21.018,20.435,19.864,19.305,18.757,18.222,17.774,17.641,17.508,17.376,17.245,17.115,16.986,16.857,16.729,16.602,16.436,16.104,15.777,15.455,15.139,14.828,14.523,14.222,13.927,13.637,13.394,13.335,13.275,13.217,13.158,13.1,13.041,12.983,12.926,12.868,12.811,12.754,12.697,12.64,12.578,12.51,12.436,12.357,12.273
Colombia,COL,RuralPop_pctTotPop,SP.RUR.TOTL.ZS,53.732,52.298,50.857,49.416,47.973,47.18,46.413,45.648,44.883,44.123,43.365,42.61,41.857,41.11,40.393,39.694,38.997,38.307,37.621,36.939,36.262,35.592,34.927,34.267,33.613,32.966,32.434,31.949,31.468,30.992,30.519,30.051,29.585,29.126,28.672,28.223,27.777,27.338,26.902,26.47,26.043,25.621,25.203,24.789,24.38,23.976,23.577,23.184,22.796,22.413,22.036,21.665,21.299,20.939,20.585,20.236,19.892,19.554,19.222,18.896,18.575
Costa Rica,CRI,RuralPop_pctTotPop,SP.RUR.TOTL.ZS,65.746,65.671,65.596,65.394,64.803,64.209,63.61,63.007,62.399,61.788,61.173,60.555,59.932,59.345,58.998,58.651,58.302,57.954,57.604,57.253,56.901,56.55,56.197,55.844,55.458,54.555,53.647,52.736,51.823,50.911,49.997,49.083,48.168,47.257,46.347,45.439,44.533,43.633,42.736,41.843,40.948,39.59,38.247,36.92,35.612,34.328,33.065,31.826,30.61,29.425,28.264,27.132,26.054,25.03,24.059,23.138,22.265,21.44,20.66,19.924,19.229
Dominica,DMA,RuralPop_pctTotPop,SP.RUR.TOTL.ZS,62.154,62.088,62.021,61.954,61.887,61.82,61.753,61.686,61.619,61.552,61.317,60.53,59.736,58.939,58.136,57.329,56.516,55.703,54.885,54.065,53.241,52.207,50.476,48.743,47.01,45.29,43.578,41.882,40.202,38.55,36.921,35.518,35.431,35.344,35.256,35.169,35.082,34.995,34.908,34.821,34.735,34.618,34.311,34.006,33.701,33.399,33.097,32.797,32.498,32.201,31.906,31.611,31.315,31.018,30.72,30.421,30.12,29.819,29.517,29.214,28.91
Ecuador,ECU,RuralPop_pctTotPop,SP.RUR.TOTL.ZS,66.122,65.534,64.94,64.394,63.878,63.36,62.838,62.314,61.785,61.256,60.722,60.187,59.648,59.108,58.543,57.637,56.724,55.809,54.889,53.966,53.039,52.112,51.182,50.342,49.562,48.785,48.007,47.231,46.454,45.682,44.91,44.291,43.774,43.26,42.746,42.234,41.723,41.215,40.709,40.204,39.701,39.201,38.882,38.684,38.486,38.289,38.093,37.896,37.7,37.505,37.31,37.149,37.012,36.875,36.739,36.602,36.466,36.33,36.179,36.014,35.834
Guatemala,GTM,RuralPop_pctTotPop,SP.RUR.TOTL.ZS,68.879,68.232,67.576,66.914,66.318,66.011,65.702,65.392,65.081,64.768,64.455,64.139,63.823,63.506,63.191,62.875,62.557,62.238,61.919,61.598,61.276,60.953,60.63,60.305,59.979,59.653,59.326,58.998,58.668,58.339,58.008,57.677,57.345,57.013,56.68,56.346,56.011,55.677,55.341,55.005,54.668,54.332,53.995,53.682,53.384,53.087,52.79,52.492,52.193,51.896,51.597,51.299,51.0,50.689,50.366,50.029,49.681,49.32,48.946,48.561,48.164
Guyana,GUY,RuralPop_pctTotPop,SP.RUR.TOTL.ZS,70.991,70.951,70.911,70.871,70.831,70.791,70.751,70.711,70.671,70.631,70.575,70.467,70.359,70.25,70.142,70.033,69.924,69.814,69.705,69.595,69.512,69.604,69.695,69.785,69.876,69.967,70.057,70.147,70.237,70.327,70.417,70.507,70.596,70.685,70.774,70.863,70.952,71.041,71.129,71.218,71.306,71.394,71.482,71.693,71.936,72.178,72.418,72.657,72.895,73.131,73.366,73.6,73.6,73.6,73.586,73.559,73.518,73.462,73.394,73.311,73.214
Honduras,HND,RuralPop_pctTotPop,SP.RUR.TOTL.ZS,77.253,76.682,76.1,75.509,74.906,74.296,73.675,73.045,72.404,71.756,71.098,70.431,69.754,69.07,68.429,67.89,67.347,66.8,66.248,65.691,65.13,64.565,63.996,63.423,62.845,62.265,61.681,61.093,60.519,60.031,59.54,59.047,58.552,58.057,57.559,57.059,56.558,56.056,55.553,55.048,54.542,54.036,53.39,52.733,52.073,51.415,50.755,50.095,49.434,48.775,48.115,47.457,46.798,46.142,45.486,44.835,44.187,43.543,42.904,42.27,41.641
"Korea, Rep.",KOR,RuralPop_pctTotPop,SP.RUR.TOTL.ZS,72.29,71.469,70.539,69.593,68.628,67.649,66.653,65.029,63.154,61.244,59.296,57.739,56.308,54.869,53.421,51.967,50.281,48.524,46.767,45.019,43.28,41.593,39.939,38.307,36.699,35.124,33.321,31.437,29.611,27.852,26.156,25.028,24.18,23.355,22.548,21.761,21.338,21.095,20.855,20.616,20.379,20.06,19.701,19.348,18.998,18.655,18.472,18.369,18.267,18.165,18.064,18.077,18.149,18.221,18.293,18.366,18.438,18.497,18.541,18.57,18.586
Mexico,MEX,RuralPop_pctTotPop,SP.RUR.TOTL.ZS,49.247,48.41,47.572,46.735,45.9,45.069,44.239,43.413,42.589,41.771,40.979,40.221,39.468,38.721,37.978,37.241,36.509,35.785,35.066,34.354,33.661,33.13,32.604,32.081,31.563,31.05,30.541,30.037,29.538,29.044,28.581,28.184,27.791,27.402,27.015,26.632,26.33,26.071,25.814,25.559,25.278,24.955,24.635,24.318,24.003,23.692,23.384,23.08,22.778,22.48,22.185,21.889,21.595,21.301,21.007,20.715,20.423,20.133,19.844,19.556,19.269
Nicaragua,NIC,RuralPop_pctTotPop,SP.RUR.TOTL.ZS,60.419,59.97,59.519,58.995,58.145,57.293,56.435,55.573,54.707,53.84,52.97,52.215,51.937,51.659,51.38,51.102,50.823,50.544,50.266,49.987,49.708,49.43,49.151,48.873,48.594,48.316,48.037,47.759,47.481,47.203,46.925,46.648,46.37,46.093,45.817,45.563,45.413,45.263,45.114,44.964,44.815,44.665,44.516,44.367,44.218,44.065,43.868,43.672,43.475,43.279,43.083,42.887,42.691,42.495,42.3,42.105,41.91,41.701,41.478,41.24,40.988
Panama,PAN,RuralPop_pctTotPop,SP.RUR.TOTL.ZS,58.751,58.147,57.506,56.863,56.216,55.569,54.92,54.268,53.615,52.962,52.36,52.081,51.801,51.521,51.241,50.962,50.681,50.402,50.121,49.841,49.553,49.214,48.874,48.535,48.195,47.857,47.518,47.18,46.841,46.503,46.097,45.243,44.391,43.544,42.699,41.859,41.022,40.193,39.368,38.549,37.802,37.503,37.206,36.909,36.613,36.318,36.024,35.732,35.44,35.149,34.86,34.563,34.259,33.948,33.629,33.304,32.973,32.635,32.291,31.941,31.586
Peru,PER,RuralPop_pctTotPop,SP.RUR.TOTL.ZS,53.189,52.602,51.486,50.368,49.248,48.132,47.017,45.904,44.793,43.691,42.594,41.504,40.453,39.812,39.173,38.539,37.907,37.281,36.659,36.04,35.426,34.818,34.39,33.969,33.551,33.136,32.723,32.313,31.905,31.501,31.099,30.7,30.303,29.911,29.479,29.049,28.623,28.202,27.784,27.369,26.958,26.552,26.15,25.751,25.356,24.966,24.579,24.197,23.948,23.759,23.57,23.383,23.196,23.011,22.827,22.643,22.461,22.28,22.093,21.901,21.703
Paraguay,PRY,RuralPop_pctTotPop,SP.RUR.TOTL.ZS,64.431,64.33,64.229,64.084,63.921,63.757,63.593,63.429,63.265,63.1,62.935,62.77,62.604,62.084,61.553,61.019,60.482,59.944,59.402,58.859,58.312,57.765,57.215,56.488,55.753,55.017,54.278,53.537,52.793,52.051,51.306,50.561,49.814,49.156,48.512,47.869,47.226,46.586,45.946,45.307,44.669,44.034,43.4,43.023,42.695,42.367,42.04,41.714,41.388,41.063,40.739,40.416,40.093,39.803,39.526,39.25,38.974,38.7,38.415,38.121,37.817
El Salvador,SLV,RuralPop_pctTotPop,SP.RUR.TOTL.ZS,61.646,61.473,61.372,61.271,61.17,61.069,60.967,60.866,60.764,60.663,60.561,60.456,59.957,59.457,58.954,58.449,57.942,57.435,56.925,56.414,55.901,55.388,54.873,54.358,53.84,53.323,52.805,52.286,51.766,51.246,50.726,50.206,49.685,48.583,47.296,46.012,44.732,43.463,42.2,41.643,41.088,40.536,39.986,39.439,38.893,38.352,37.813,37.226,36.322,35.43,34.548,33.675,32.813,31.964,31.126,30.3,29.499,28.725,27.977,27.254,26.556
Suriname,SUR,RuralPop_pctTotPop,SP.RUR.TOTL.ZS,52.74,52.703,52.665,52.628,52.659,52.891,53.123,53.356,53.588,53.82,54.052,54.284,53.24,50.913,48.579,46.251,43.936,41.654,39.403,37.197,35.04,34.965,34.89,34.816,34.741,34.666,34.592,34.517,34.443,34.368,34.294,34.22,34.146,34.072,33.998,33.924,33.85,33.777,33.703,33.629,33.556,33.483,33.409,33.336,33.263,33.318,33.385,33.453,33.521,33.588,33.656,33.724,33.792,33.86,33.911,33.944,33.96,33.959,33.94,33.905,33.851
